latitude,longitude
36.18898928359280,-86.83335087785930
36.20611190687580,-86.77213837101620
36.04377460042720,-86.95886351958030
36.20242118736300,-86.73915566336680
36.04377460042720,-86.95886351958030
36.08534460509630,-86.72704629332760
36.17329000000000,-86.80829000000000
36.26597597277710,-86.68341524814140
36.17010184256730,-86.60126744675580
36.18278000000000,-86.79910000000000
36.15086197032140,-86.86477683767010
36.14622006260910,-86.83104562872400
36.18319573754790,-86.82305593048520
36.07714085529930,-86.64146054213900
36.17779400355220,-86.78649096688040
36.17294821969340,-86.60082772825350
36.16837000000000,-86.68833000000000
36.16471791592800,-86.69810276806520
36.13951680061380,-86.70030790848600
36.14279904568880,-86.74436633932780
36.16908959859060,-86.61498326185270
36.16949628359580,-86.60102430942940
36.12364386984650,-86.79447681155360
36.03471657093630,-86.75048471727220
36.28679312495490,-86.70544116806280
36.12859525928650,-86.77788839451650
36.17040544662240,-86.76844889569450
36.04748076545440,-86.65594675102000
36.31059781824080,-86.70228036097910
36.11103012223990,-86.74680150399260
36.15748118229820,-86.63589303728920
36.08267083971310,-86.71049575905950
36.04170163467480,-86.74862322212380
36.10933372726400,-86.92546088022890
36.17889164521700,-86.79518385560220
36.17889164521700,-86.79518385560220
36.15282160889400,-86.68340761183390
36.16672257072830,-86.86428842711610
36.07447959522650,-86.92094540670320
36.16906718042690,-86.80014809396510
36.17705410719600,-86.77263265523790
36.04285343497360,-86.74404249715980
36.17327179600660,-86.79140612999780
36.17242000000000,-86.79480000000000
36.30787836102170,-86.82063702692920
36.05220982446070,-86.64491478785940
36.16218801656060,-86.76108492770040
36.25791379549520,-86.70985938208230
36.27512953316210,-86.79816811708610
36.05142939861110,-86.88547150230100
36.10644995992070,-86.92232271664470
36.29979033879590,-86.69660045949650
36.23013426881880,-86.72510425731140
36.11101178306510,-86.75350433796830
36.25469406785500,-86.72903744430700
36.12949002570880,-86.71470092321270
36.18502062911140,-86.75971328861300
36.06007464041890,-86.74105445538450
36.07689002907230,-86.94522050451700
36.24254389386450,-86.73657947488860
36.17260889627180,-86.64948482703850
36.03797066349280,-86.79777286488660
36.11101178306510,-86.75350433796830
36.07960829928830,-86.72631756105250
36.15223932814900,-86.62507480769230
36.31679841764800,-86.83482765927010
36.17359233079080,-86.60215506109900
36.05431695197980,-86.61872902233700
36.28187339773930,-86.92594057138480
36.17451697809170,-86.60251360229910
36.27212110227340,-86.68956235377350
35.99547211003710,-86.68792008293110
36.16130285779070,-86.78452529415090
36.04536887445730,-86.71326200532780
36.16324910723790,-86.77606977984990
36.03904500537680,-86.57727781644770
36.12055021554180,-86.80652677969360
36.05958436313560,-86.64097516140510
36.11083536368180,-86.74443604697870
36.14186112552410,-86.65271461108390
36.17664114297230,-86.58717885221240
36.14259421358520,-86.81550553382980
36.20355153829870,-86.73853152120110
35.99687292418290,-86.68988799951280
36.04393000000000,-86.69330000000000
36.16070083718790,-86.85461395050600
36.10291651192640,-86.74112838283790
36.23781415485370,-86.75784396609980
36.17291385494190,-86.80069460053200
36.31347727235850,-86.82985165016740
36.00700975264530,-86.66163691357860
36.16723254662070,-86.75970645680570
36.16904981491250,-86.68302860723890
36.16904981491250,-86.68302860723890
36.29102952949520,-86.72216342415350
36.10779629051780,-86.67687375875960
36.19442000000000,-86.77236000000000
36.23264454315160,-86.78144597229560
36.20271242958550,-86.63449828499320
36.20129605503680,-86.71644522293480
36.11305768170240,-86.80003014971750
36.26359000000000,-86.68426000000000
36.14054814048390,-86.73163391635420
36.16505258918530,-86.77712386742920
36.26587832553840,-86.71096999298330
36.29348000000000,-86.70204000000000
36.08657912315260,-86.77196701764900
36.15658765951310,-86.78748644774240
36.12512662385680,-86.70896301607430
36.12747009168300,-86.62955076773300
36.15169122634310,-86.80372024749340
36.15015566692560,-86.85795292010050
36.16130285779070,-86.78452529415090
36.05392558917830,-86.89868840876320
36.12675717603130,-86.72814070098530
36.15460668607860,-86.78620106380690
36.17493148115350,-86.75663439323360
36.14288599698050,-86.80032390513570
36.09631775971230,-86.64369705092160
36.13346958832510,-86.72185161870190
36.19294679234500,-86.77626881037160
36.19309728343690,-86.77724971007850
36.07792843198920,-86.69485774018960
36.08604554888900,-86.69994904166550
36.10198083009470,-86.71287827487300
36.07709000000000,-86.72556000000000
36.21035794273120,-86.88182612079110
36.23062188945470,-86.78239551948600
36.16302692882450,-86.74684448303940
36.18796924642290,-86.79825969450800
36.14439652782000,-86.56967407869140
36.06479756683250,-86.62848013141300
36.14229597246730,-86.84174056093940
36.07570080650520,-86.68524251977040
36.23099985281740,-86.75105747750960
36.07403197844130,-86.93530890041280
36.09753652288950,-86.82345647310940
36.14723000000000,-86.74364000000000
36.11406578830730,-86.83684696544080
36.04486661697880,-86.67043082818120
36.08537037737680,-87.01389151192510
36.12582351067680,-86.84649361080030
36.15899000000000,-86.77589000000000
36.08301846696970,-87.00462086995400
36.07412743248350,-86.66326104116090
36.04563123199290,-86.70735481749050
36.15257461334990,-86.78488868245870
36.07270782453150,-86.92647393876850
36.04928451151780,-86.65172874905590
36.27963716579570,-86.75008259443460
36.13613849679400,-86.79318524296810
36.05509954964920,-86.74266017796610
36.11094239670200,-86.74521764996350
36.21512567524730,-86.59767083190910
36.11799464660940,-86.76859070383980
36.23228929394920,-86.62473615376370
36.27212110227340,-86.68956235377350
36.13580335595280,-86.72504416621410
36.18058000000000,-86.80156000000000
36.17778540856140,-86.80594406961620
36.13152500102400,-86.81189472497330
36.21283474969520,-86.73526733558120
36.26118783953450,-86.76683086596310
36.06561600277400,-86.62915106583710
36.15244000000000,-86.85766000000000
36.15977975707510,-86.82145404100430
36.04078325073160,-86.72694564876790
36.16835344505690,-86.65685686575940
36.16766704654490,-86.66332038915800
36.07688741630970,-87.02019636632770
36.15651236770750,-86.84881703930230
36.17379922135520,-86.76281954933370
36.12703327988060,-86.80400866712900
36.04273000000000,-86.72644000000000
36.13657929036300,-86.79515591473020
36.14047754400310,-86.81385003735210
36.19432738869630,-86.77559603322850
36.19297862833370,-86.80183418907190
36.12306494291340,-86.80679450563330
36.15889605751800,-86.78210903621170
36.04001430527600,-86.74347640370720
36.12281521371190,-86.70620689343990
36.13877915036240,-86.76247425614790
36.16076605777500,-86.79369172808310
36.13682683108340,-86.72678461099720
36.25432619268020,-86.72146724351240
36.14668260891920,-86.95220939758230
36.11148088453290,-86.92266950552830
36.16102289100820,-86.77719896403420
36.20117445235040,-86.61773010508720
36.20117445235040,-86.61773010508720
36.01541695702530,-86.71107375491240
36.05044203157330,-86.61472421995440
36.28368916080060,-86.69231740352120
36.15149884295540,-86.76846684331750
36.14607600874900,-86.79955625556850
36.20589268545910,-86.76861252751950
36.13402625435740,-86.72256003498100
36.07812450722980,-86.72326660637810
36.05906972235040,-86.71622274908110
36.26309019824560,-86.69049149717430
36.09644560661870,-86.65606416940850
36.10335643953560,-86.81609533339920
36.11900678092050,-86.91317736320100
36.13986163649110,-86.72639318616880
36.11290605595920,-86.79238335269370
36.13372925515480,-86.82771704547510
36.13452336923380,-86.78238980123200
36.10951434166600,-86.72171933301090
36.10086439536990,-86.73057992132420
36.08119159650840,-86.95622724121200
36.19392934487410,-86.77840925872970
36.20358652187110,-86.61150907214480
36.14459289069500,-86.71301010353930
36.16936632028590,-86.67989277259300
36.08691000000000,-86.64867000000000
36.13245031581910,-86.82703605014720
36.27695382758900,-86.79618705600910
36.13923643827450,-86.80710978225060
36.13822000000000,-86.80713000000000
36.23786880791930,-86.63296003679570
36.15169270632690,-86.67700338058130
36.12675717603130,-86.72814070098530
36.14118689936750,-86.81708145695000
36.11405088834190,-86.81231285322690
36.13784280154880,-86.80342071101770
36.10969000000000,-86.67145000000000
36.15565005986940,-86.78972182196940
36.19904977283420,-86.79822073152170
36.15043000000000,-86.79859000000000
36.12838220918570,-86.75656113039810
36.12820212269930,-86.75648873614300
36.13138357227430,-86.77891735005780
36.23756092745340,-86.75788461018270
36.26334686246770,-86.66203181148800
36.12088269592680,-86.92304183640840
36.26469248487750,-86.73751546343210
36.12897699710500,-86.84113296387890
36.17010184256730,-86.60126744675580
36.28595541422870,-86.84102950581590
36.19432738869630,-86.77559603322850
36.07784142951530,-86.69514388179950
36.19432738869630,-86.77559603322850
36.23099985281740,-86.75105747750960
36.16779528135110,-86.82074735253590
36.17167363574040,-86.76838325091120
36.04129268087800,-86.96116192584780
36.17698517116720,-86.77283196329110
36.17688140242120,-86.77618194092050
36.14589231982810,-86.77700339630650
36.23804270504540,-86.83079827546350
36.25966420546490,-86.76595277252350
36.15393038123260,-86.85749618725500
36.08254939463230,-86.76397444304460
36.23826000000000,-86.78092000000000
36.20467226666950,-86.75012871446540
36.07034792735980,-86.93094460029780
36.07710777939710,-86.75894581595640
36.12670000000000,-86.71109000000000
36.27955163236040,-86.78356709224690
36.07213576611270,-86.73289418094690
36.05872482303710,-86.67853336654720
36.21514113464760,-86.77523966913970
36.04475052218950,-86.95492262377250
36.14534505765440,-86.74090437622860
36.14978402361190,-86.78440148134390
36.09303137006700,-86.63786862430640
36.07784142951530,-86.69514388179950
36.21515204109050,-86.77535937365050
36.03942809967910,-86.64913028277740
36.07957000000000,-86.95351000000000
36.18304340276760,-86.58482654765450
36.15182183926230,-86.76692182520970
36.17030311590310,-86.59921289358620
36.17020404402630,-86.59921014653820
36.18506138851160,-86.79753651267550
36.16956523803390,-86.79757279853460
36.14123823533820,-86.66653177383370
36.22371821596180,-86.62566803571540
36.14284124727790,-86.66670604313140
36.05254363644730,-86.67305955667140
36.14465252377830,-86.82026453550580
36.08959694489870,-86.68852436600680
36.16268877352530,-86.58500097163630
36.18773019793540,-86.60566579229400
36.11936000000000,-86.75337000000000
36.13279669133680,-86.79559890460360
36.08441399125740,-86.75627311250620
36.04220474028820,-86.74404893315630
36.16497668742390,-86.61460366670120
36.04573893970320,-86.67435029155920
36.08251761910940,-86.76371723524630
36.02597235849530,-86.63323506200690
36.16577162714850,-86.76438816635140
36.17445487774290,-86.61294256814310
36.08604554888900,-86.69994904166550
36.06606965997050,-86.73797829735170
36.10658000000000,-86.82123000000000
36.18421189641140,-86.79806297272070
36.19112187919540,-86.79719829197450
36.15300136995020,-86.84999784506690
36.07234759388480,-86.64684782579090
36.15590134474940,-86.80373036321190
36.05364202820760,-86.67282562990560
36.09485889289680,-86.80773147389230
36.13600602996510,-86.79193934828500
36.17143000000000,-86.76903000000000
36.25322349817070,-86.71680443485110
36.16529053403160,-86.76222484100940
36.08103792860620,-86.77256248429120
36.16837000000000,-86.68833000000000
36.12070618702830,-86.80797305488190
36.02613560081180,-86.74324584150620
36.04170163467480,-86.74862322212380
36.07029000000000,-86.68453000000000
36.25932193598100,-86.75778236861140
36.12757338632280,-86.84388369617200
36.13474614011120,-86.78408526261570
36.15759011551900,-86.80142952675940
36.15139378607420,-86.76862777000150
36.15330608927430,-86.84226235350240
36.14121178470650,-86.73162411508060
36.07960829928830,-86.72631756105250
36.15748612904400,-86.80221005990950
36.12957101753630,-86.84013981899740
36.08857992435170,-86.71705980051690
36.19187438868700,-86.78048012474160
36.15356000000000,-86.77636000000000
36.11633359983950,-86.79170993427690
36.09705632297440,-86.70901860972860
36.15492796750650,-86.79123326547450
36.11958140414860,-86.80874859235980
36.06802808534520,-86.68294441607310
36.13188367115570,-86.79549798306220
36.14057000000000,-86.72228000000000
36.14969401441120,-86.84976163369170
36.16158807524470,-86.78389292419910
36.00092360570550,-86.64283965383520
36.10944936270270,-86.72804680221010
36.08929884813910,-86.93505120050850
36.22811924784230,-86.62510283254880
36.20340529677480,-86.70869325094330
36.06919000000000,-86.68941000000000
36.13986163649110,-86.72639318616880
36.13869000000000,-86.66542000000000
36.13073210849790,-86.89856450571960
36.05409092777760,-86.95060367691270
36.06923507729810,-86.68913182165350
36.05364202820760,-86.67282562990560
36.10956000000000,-86.72148000000000
36.14123823533820,-86.66653177383370
36.05151000000000,-86.71435000000000
36.11900200080590,-86.74927197021740
36.34027318453650,-86.89068480185700
36.07187445620240,-86.63618326051070
36.13018132851320,-86.75503179878240
36.13018132851320,-86.75503179878240
36.10871919222050,-86.76941506354900
36.28210851956450,-86.71389234542590
36.07187445620240,-86.63618326051070
36.08604554888900,-86.69994904166550
36.14279404698460,-86.64859542492480
36.18883747472110,-86.77315661831680
36.14595203580450,-86.66660126324820
36.18382712015340,-86.74837455425470
36.22640958096930,-86.72465208420440
36.10799239370130,-86.80948511284330
36.26926511800390,-86.75573692070890
36.14330927133350,-86.88195690581410
36.16766704654490,-86.66332038915800
36.08177823501370,-86.66673869721430
36.14008211139560,-86.80514741133480
36.25791000000000,-86.65685000000000
36.14654440816690,-86.80911384313130
36.14686000000000,-86.80858000000000
36.15909555083400,-86.95088832743650
36.14652814496450,-86.74301706737150
36.17859463375400,-86.80263992517870
36.14001759952210,-86.80507458260990
36.14404288869520,-86.71923482472810
36.18705964492770,-86.63106691937560
36.30636874611520,-86.74283601643560
36.11204982391390,-86.76790097145070
36.27201000000000,-86.68459000000000
36.18007370299930,-86.81104043512500
36.14279904568880,-86.74436633932780
36.19297862833370,-86.80183418907190
36.07154000000000,-86.66433000000000
36.10150384818420,-86.76471094723670
36.25628886868920,-86.68547384073790
36.14406568965900,-86.85777087113590
36.14500701998090,-86.85796782100460
36.14336013002880,-86.79313276689590
36.10868284259130,-86.81212669095160
36.26309019824560,-86.69049149717430
36.05152153018030,-86.88578675081170
36.23792654812460,-86.78634294084220
36.11823227392660,-86.70023093829690
36.10735761879690,-86.80074845033930
36.18705964492770,-86.63106691937560
36.20855822138040,-86.95344882027220
36.15265021141970,-86.83020842215060
36.13934979842380,-86.81910390401950
36.06275118515800,-86.60817921070600
36.07187445620240,-86.63618326051070
36.17010184256730,-86.60126744675580
36.03274234579020,-86.77130890664840
36.15752000000000,-86.80145000000000
36.14887966130950,-86.82232062508600
36.13547110831450,-86.78471758253700
36.04261950719140,-86.62474227748760
36.15793076604790,-86.79161337924480
36.25975725090180,-86.65952133774860
36.18382712015340,-86.74837455425470
36.12321648991510,-86.80673865205720
36.24338909359700,-86.82845193197500
36.10189904371070,-86.71308823017140
36.17023793797680,-86.60133766098530
36.15432628349240,-86.74213094164080
36.13757217841240,-86.80075838132380
36.08961915831620,-86.62214612968410
36.17889164521700,-86.79518385560220
36.11340823438390,-86.91919865818130
36.16734981051860,-86.82570593362150
36.01421273305390,-86.62051111717270
36.15432185817560,-86.79900117856270
36.26882688361210,-86.66453213126770
36.23756092745340,-86.75788461018270
36.18106000000000,-86.64087000000000
36.06232182787750,-86.90463171515390
36.06232182787750,-86.90463171515390
36.17199355559610,-86.60173172274320
36.15282160889400,-86.68340761183390
36.30417806479990,-86.70811727743710
36.13981069947340,-86.72274842688010
36.06075692869740,-86.68066700521070
36.13986163649110,-86.72639318616880
36.12444177978650,-86.73696813713900
36.16998486387270,-86.65451486109320
36.14123823533820,-86.66653177383370
36.16497668742390,-86.61460366670120
36.20604675000830,-86.61325754987360
36.15378995786170,-86.84229455342790
36.15378995786170,-86.84229455342790
36.07910241780800,-86.72053982339440
36.14385190976030,-86.79770901156400
36.14230145435670,-86.74283051522540
36.21596740678780,-86.69303381585970
36.08040622138350,-86.71793007950730
36.12675717603130,-86.72814070098530
36.06818000000000,-86.66203000000000
36.15584553205290,-86.78923208098580
36.26889000000000,-86.68289000000000
36.23826000000000,-86.78092000000000
36.14967707468570,-86.85993545201880
36.10226337315450,-86.95175327210710
36.15911839478620,-86.77336367404870
36.13986408488150,-86.72774197583440
36.04230943770470,-86.72652384749890
36.15631651359470,-86.80724902187870
36.04230943770470,-86.72652384749890
36.04522000000000,-86.65910000000000
36.15126307443630,-86.83695970929010
36.12422739618600,-86.84861154720770
36.18421189641140,-86.79806297272070
36.12750551377270,-86.79430415336860
36.19304592119410,-86.80191456531410
36.19304592119410,-86.80191456531410
36.15834370884260,-86.70578990015190
36.19468058246800,-86.77616800609530
36.21742377369900,-86.70061103229040
36.30861211051980,-86.68153793219700
36.02532734404150,-87.02341662182590
36.17359233079080,-86.60215506109900
36.11487574638660,-86.92588588141710
36.15363716680430,-86.74817361983240
36.04734533735140,-86.64816679766790
36.14365066572770,-86.79569414531850
36.25124000000000,-86.74292000000000
36.04528152728200,-86.62840360946310
36.11494451737260,-86.82118236329100
36.15582752631390,-86.79592631819750
36.05220982446070,-86.64491478785940
36.26410189715300,-86.72418628687380
36.20649044947140,-86.77629828850680
36.30275681460750,-86.69185330067780
36.16989063035340,-86.80935458082880
36.15150720894720,-86.83092957110880
36.24805574816800,-86.72032843409720
36.10252171004360,-86.76225916668810
36.13474614011120,-86.78408526261570
36.03820861744320,-86.80090030785560
36.18755234650450,-86.86243577905710
36.09708225325070,-86.87325164546700
36.25619078015090,-86.71438660196520
36.18697385278970,-86.67563492569370
36.19287921650400,-86.62383583247000
36.02643878126240,-86.58836010433320
36.11601414653650,-86.78901718911820
36.21519987898790,-86.60105627421950
36.19194320250920,-86.77273307041050
36.16788748649620,-86.66403172908960
36.13176156840780,-86.77897347078790
36.29194239823630,-86.88377427557290
36.04477640261460,-86.66152772996110
36.23664799360680,-86.66480987295670
36.10983166919740,-86.73352485920360
36.13280283122690,-86.78872294593840
36.04477640261460,-86.66152772996110
36.14121178470650,-86.73162411508060
36.07213576611270,-86.73289418094690
36.17359233079080,-86.60215506109900
36.08093000000000,-86.81060000000000
36.09289786100530,-86.84555691372390
36.16154000000000,-86.77596000000000
36.17637071979620,-86.76882940499970
36.18432198055990,-86.84306011119620
36.19550302923200,-86.67322539574470
36.23877985078070,-86.74091657507740
36.13733595088040,-86.79814306500010
36.06275118515800,-86.60817921070600
36.15896879374990,-86.77579895189500
36.20655529755520,-86.72754670913870
36.15609106772180,-86.66341804282930
36.19338789876170,-86.77773431702420
36.17225464314660,-86.59363643422330
36.11942443178210,-86.99003667272460
36.22631000000000,-86.60318000000000
36.12029546444620,-86.70113610187600
36.07787796199300,-86.99168929805010
36.05343981542640,-86.67287916291960
36.22173000000000,-86.74606000000000
36.16663000000000,-86.76477000000000
36.10956000000000,-86.72148000000000
36.12282520559650,-86.75108540162610
36.15476022148100,-86.83122276466860
36.08604554888900,-86.69994904166550
36.16837000000000,-86.68833000000000
36.10951434166600,-86.72171933301090
36.15227144528230,-86.85768411050050
36.17190029374780,-86.79888304392010
36.11129406316600,-86.92264278944010
36.15015566692560,-86.85795292010050
36.10956000000000,-86.72148000000000
36.07960829928830,-86.72631756105250
36.17140720795940,-86.86908651519190
36.11612927086750,-86.77331118692720
36.04499363513380,-86.66695122218380
36.30275681460750,-86.69185330067780
36.03459412641710,-86.97582616170910
36.13527502646710,-86.79704132139270
36.04501659893500,-86.69823684412520
36.04191000000000,-86.82481000000000
36.14956988422730,-86.86013380458730
36.07447959522650,-86.92094540670320
36.24143166893690,-86.75722589935890
36.22281519391350,-86.72582305686520
36.20649044947140,-86.77629828850680
36.07234759388480,-86.64684782579090
36.07234759388480,-86.64684782579090
36.13093341132510,-86.75586353034970
36.04532972276410,-86.71332512795480
36.07325309970130,-86.73431259527930
36.20054796315420,-86.82763529685090
36.15502721217700,-86.83612965216090
36.20769215564770,-86.78555669910810
36.14880890614840,-86.66628160078720
36.15705469530210,-86.70898297759840
36.20636042923260,-86.69370367471960
36.17359233079080,-86.60215506109900
36.12215083557840,-86.92652016308150
36.06232182787750,-86.90463171515390
36.21815836257920,-86.80348072564430
36.08228019853100,-86.72723076530520
36.19173670374620,-86.62473798880730
36.20249000000000,-86.82048000000000
36.13424460838630,-86.77637041216320
36.07709000000000,-86.72556000000000
36.22963979224760,-86.76037700340440
36.12805024488280,-86.75512365067770
36.15778523035670,-86.78145581545130
36.05185442981440,-86.68791214861890
36.21098102662910,-86.75271181482900
36.12675163173730,-86.81465286847330
36.15348927968340,-86.78846881735610
36.14123823533820,-86.66653177383370
36.14301129790490,-86.65109187738810
36.15680876133690,-86.77190064622720
36.15596026733260,-86.77392146690320
36.15882445778230,-86.79242827959180
36.06183095338070,-86.77185526038580
36.24614948039840,-86.77927291972050
36.10198083009470,-86.71287827487300
36.09568082644120,-86.76280014954840
36.03971000000000,-86.64909000000000
36.16406311616330,-86.80349305283410
36.24127277293780,-86.75726677010430
36.14123823533820,-86.66653177383370
36.02447513288450,-86.74243840708650
36.15268503636520,-86.85581312327700
36.17236028574090,-86.80349016125210
36.11094239670200,-86.74521764996350
36.24143166893690,-86.75722589935890
36.13073210849790,-86.89856450571960
36.12697000000000,-86.77735000000000
36.10349791848550,-86.93260835268650
36.24143166893690,-86.75722589935890
36.14154625135460,-86.74055628319480
36.04548075237560,-86.64728990718670
36.18843175330090,-86.83696195415920
36.09281412726320,-86.67886011282890
36.18438904095400,-86.79809826845680
36.07688741630970,-87.02019636632770
36.17010184256730,-86.60126744675580
36.19432738869630,-86.77559603322850
36.16497668742390,-86.61460366670120
36.04626043187440,-86.66079638891360
36.15963102936780,-86.78844912574860
36.04499363513380,-86.66695122218380
36.17595691756450,-86.75724115345350
36.19558654849690,-86.77614836810430
36.11612927086750,-86.77331118692720
36.04499363513380,-86.66695122218380
36.07402010247160,-86.63829773583050
